name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
Kotobuki_Saucer_Dragon_Fly, 0.25311287471525484, 0.25311287471525484, 0.25311287471525484, -4.925858455248569, -4.939130699439904, 3.804509956563235, -0.05555555555555558, 0.5, 5.736479220920139
Tory_Burch_Kaitlin_Ballet_Mestico_in_BlackGold, 0.2393386256257628, 0.2393386256257628, 0.2393386256257628, 1.939298421336499, -4.744011689827886, 4.820187062038638, 0.38888888888888884, 0.38888888888888884, 3.088873426649306
Connect_4_Launchers, 0.28965108781557, 0.28965108781557, 0.28965108781557, 0.15494745932294052, 2.225814854444131, -2.057125348246031, -0.3888888888888889, -0.05555555555555558, 4.853943956163195
BUNNY_RATTLE, 0.2722118704870494, 0.2722118704870494, 0.2722118704870494, 6.015697896529879, 2.893035023115816, 3.4376647284559336, -0.16666666666666669, 0.38888888888888884, 10.81105699327257
Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002, 0.29820620493023897, 0.29820620493023897, 0.29820620493023897, 4.796655292877693, -4.728515995745699, -2.03491429095683, -0.3888888888888889, 0.16666666666666663, 8.163451199001736
Xyli_Pure_Xylitol, 0.2679204593992264, 0.2679204593992264, 0.2679204593992264, 2.9594158447334085, -5.306719762695872, 5.849510527404867, 0.5, -0.3888888888888889, 4.6333101399739585
GEOMETRIC_SORTING_BOARD, 0.23092480421049708, 0.23092480421049708, 0.23092480421049708, 1.992869017881743, 2.368599966786636, -4.036261746364616, -0.2777777777777778, 0.38888888888888884, 10.921373901367188
BUILD_A_ROBOT, 0.25075479630298253, 0.25075479630298253, 0.25075479630298253, -2.7761554369955714, -0.42425311612996097, -1.6526251012141042, -0.2777777777777778, -0.5, 4.192042507595486
Mens_Bahama_in_Khaki_Oyster_xU2jeqYwhQJ, 0.2750969982559024, 0.2750969982559024, 0.2750969982559024, 4.067094634751276, 2.5187645472976836, 3.1099720815397642, 0.2777777777777778, 0.05555555555555558, 1.4341198052300348
Olive_Kids_Birdie_Lunch_Box, 0.24705443004611338, 0.24705443004611338, 0.24705443004611338, -1.4851536136577028, -1.8808885917133233, 5.757560496185723, 0.2777777777777778, 0.38888888888888884, 7.060282118055556
