name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
ASICS_GELAce_Pro_Pearl_WhitePink, 0.2941555116173436, 0.2941555116173436, 0.2941555116173436, 3.6703488647638487, 6.244388909506725, 2.184286895757186, 0.16666666666666663, -0.2777777777777778, 4.964260864257812
Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue, 0.23021517528675128, 0.23021517528675128, 0.23021517528675128, 1.2734599561610018, 1.8954357605625667, -6.156453676063918, -0.3888888888888889, 0.16666666666666663, 3.7507748752170147
Perricone_MD_Skin_Clear_Supplements, 0.20745133672129995, 0.20745133672129995, 0.20745133672129995, -6.113407769262841, 2.118615426170127, -2.868122655778901, 0.05555555555555558, -0.16666666666666669, 8.494401923285592
Mens_Tremont_Kiltie_Tassel_Loafer_in_Black_Amaretto_FT0I9OjSA6O, 0.21042035397669315, 0.21042035397669315, 0.21042035397669315, 4.948344038824114, 3.944864845654836, -5.449726102536344, 0.38888888888888884, 0.5, 7.391232842339411
F5_TRX_FG, 0.22053653868510784, 0.22053653868510784, 0.22053653868510784, 3.731348586320177, -1.4172024112676267, 3.6817288772072363, -0.5, -0.5, 10.700740085177951
Weisshai_Great_White_Shark, 0.2584252950655448, 0.2584252950655448, 0.2584252950655448, 2.3031346089018054, -2.463931499094768, -5.730145382194894, 0.5, 0.16666666666666663, 8.935669555664063
Epson_LabelWorks_LC5WBN9_Tape_reel_labels_071_x_295_Roll_Black_on_White, 0.2921443326170965, 0.2921443326170965, 0.2921443326170965, 5.302991429912952, -5.677822952923611, -1.9390129575093118, 0.5, -0.16666666666666669, 5.736479220920139
Womens_Multi_13, 0.2685435442962397, 0.2685435442962397, 0.2685435442962397, -0.6810052654986372, 1.1243856276964772, 0.5674050621001658, 0.38888888888888884, -0.3888888888888889, 10.480106268988715
Ocedar_Snap_On_Dust_Pan_And_Brush_1_ct, 0.24464179632596655, 0.24464179632596655, 0.24464179632596655, -1.8525415825499056, 3.8848828759526928, -1.4348603512764546, -0.3888888888888889, -0.5, 0.7722183566623265
Perricone_MD_The_Cold_Plasma_Face_Eyes_Duo, 0.2810397526274683, 0.2810397526274683, 0.2810397526274683, 6.174011208770796, 4.412869954814864, 1.2794652247363478, -0.16666666666666669, 0.38888888888888884, 3.088873426649306
Perricone_MD_No_Bronzer_Bronzer, 0.20428403331047867, 0.20428403331047867, 0.20428403331047867, 3.6526815091503444, 0.01965628701934552, 0.8980826464772091, 0.05555555555555558, -0.2777777777777778, 9.266620279947917
