name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
Mens_Billfish_Slip_On_in_Coffee_nK6AJJAHOae, 0.29938452358524925, 0.29938452358524925, 0.29938452358524925, -1.502460314214959, 3.6685508173409573, -1.498540580416921, 0.5, 0.5, 5.074577772352431
Office_Depot_HP_2_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count, 0.22477839099055338, 0.22477839099055338, 0.22477839099055338, 2.6762438717762365, 4.269884288253429, 0.8130221495264678, -0.5, -0.5, 10.25947245279948
Threshold_Hand_Towel_Blue_Medallion_16_x_27, 0.29414396629511924, 0.29414396629511924, 0.29414396629511924, -5.000013169474278, -5.842050761857905, -3.1803352798965565, -0.05555555555555558, 0.16666666666666663, 5.626162312825521
Cole_Hardware_Dishtowel_Red, 0.2657439723260803, 0.2657439723260803, 0.2657439723260803, -0.5921709842237739, 2.161939624732261, -1.1506589887126655, -0.2777777777777778, -0.16666666666666669, 9.818204820421009
Lalaloopsy_Peanut_Big_Top_Tricycle, 0.23867790071828493, 0.23867790071828493, 0.23867790071828493, -1.6159046606312195, -3.703596791169682, 5.85713085663042, -0.3888888888888889, -0.16666666666666669, 0.5515845404730904
11pro_SL_TRX_FG, 0.22623196918025917, 0.22623196918025917, 0.22623196918025917, -2.0830687294598427, -5.404497357472906, -5.309523470870667, -0.16666666666666669, -0.2777777777777778, 4.192042507595486
Pony_C_Clamp_1440, 0.23965940098397226, 0.23965940098397226, 0.23965940098397226, 2.892648978396698, 5.81321920652344, 5.222065837199752, -0.5, 0.2777777777777778, 6.949965209960938
Quercetin_500, 0.27062652633568296, 0.27062652633568296, 0.27062652633568296, -5.521469526858598, 3.497669034261163, 3.044913617258967, -0.5, -0.05555555555555558, 4.964260864257812
Kanex_MultiSync_Wireless_Keyboard, 0.29442271128456327, 0.29442271128456327, 0.29442271128456327, 2.4699195415521586, -5.017141873746889, 1.170613561657281, -0.3888888888888889, 0.05555555555555558, 7.060282118055556
Perricone_MD_No_Foundation_Foundation_No_1, 0.28892076308492337, 0.28892076308492337, 0.28892076308492337, 5.429388548119842, 1.6774795478453575, -4.20009345269219, 0.05555555555555558, -0.16666666666666669, 5.515845404730904
Asus_Z87PRO_Motherboard_ATX_LGA1150_Socket, 0.23331838700526464, 0.23331838700526464, 0.23331838700526464, 2.980301782393223, -5.7856833032188115, -0.21860797194515236, 0.38888888888888884, -0.16666666666666669, 5.295211588541667
My_Monopoly_Board_Game, 0.29110699202600104, 0.29110699202600104, 0.29110699202600104, 0.9758013372860832, 5.52922313777308, -5.285431302651791, 0.16666666666666663, 0.05555555555555558, 4.081725599500868
Sonicare_2_Series_Toothbrush_Plaque_Control, 0.21487453415766972, 0.21487453415766972, 0.21487453415766972, -0.6077440434415617, -5.970050297960561, -1.8385170734283545, -0.05555555555555558, -0.5, 8.053134290907119
FAIRY_TALE_BLOCKS, 0.20852448738785848, 0.20852448738785848, 0.20852448738785848, -6.012455184356003, -5.4460525133704225, 1.9565191204885064, -0.3888888888888889, 0.38888888888888884, 6.177746853298612
Eat_to_Live_The_Amazing_NutrientRich_Program_for_Fast_and_Sustained_Weight_Loss_Revised_Edition_Book, 0.24700008482687424, 0.24700008482687424, 0.24700008482687424, 2.26209242907078, 4.7659450051883105, 3.3166568141066755, -0.16666666666666669, 0.5, 11.031690809461807
Dog, 0.24904163095037868, 0.24904163095037868, 0.24904163095037868, -4.318633778686712, 4.773743461898942, 2.8560079458515393, 0.16666666666666663, 0.2777777777777778, 10.369789360894098
TEA_SET, 0.24760792391581676, 0.24760792391581676, 0.24760792391581676, 1.9528446555051175, -0.9985117787981039, 2.112059774034906, -0.16666666666666669, -0.05555555555555558, 7.501549750434029
Ecoforms_Plant_Plate_S11Turquoise, 0.2961554109684911, 0.2961554109684911, 0.2961554109684911, 0.33689399359842387, -5.761723633518059, 5.732224408383772, 0.5, 0.5, 8.825352647569446
Cole_Hardware_Mug_Classic_Blue, 0.28762304833461927, 0.28762304833461927, 0.28762304833461927, 5.856835614675491, 0.29177766398000227, -4.500916318940819, 0.5, -0.05555555555555558, 2.5372888861762153
Epson_T5803_Ink_Cartridge_Magenta_1pack, 0.24841775818165757, 0.24841775818165757, 0.24841775818165757, 5.757809939419488, -0.4206050266325665, 0.9693321707881779, 0.05555555555555558, -0.3888888888888889, 8.384085015190973
Gigabyte_GA970AUD3P_10_Motherboard_ATX_Socket_AM3, 0.262676462307346, 0.262676462307346, 0.262676462307346, 4.929838333915923, -2.58515401669225, 0.44637529587988567, 0.38888888888888884, -0.3888888888888889, 0.4412676323784723
WHALE_WHISTLE_6PCS_SET, 0.2661133509050461, 0.2661133509050461, 0.2661133509050461, 0.8666401825863703, 3.1762004683056766, -3.5775557002500817, -0.5, -0.5, 0.3309507242838542
Whey_Protein_Chocolate_12_Packets, 0.25293058327986406, 0.25293058327986406, 0.25293058327986406, 4.914231748340786, -5.439120909121684, 4.702054655844925, 0.38888888888888884, -0.2777777777777778, 10.81105699327257
Cootie_Game_tDhURNbfU5J, 0.2942420902283911, 0.2942420902283911, 0.2942420902283911, -6.2437806708414065, 3.248318046881195, -4.165616564252141, 0.2777777777777778, 0.5, 6.067429945203994
Jansport_School_Backpack_Blue_Streak, 0.2673365777128926, 0.2673365777128926, 0.2673365777128926, 1.0609969985651038, 3.4381312865329914, 1.5261667636999041, -0.2777777777777778, -0.3888888888888889, 2.8682396104600696
Seagate_Archive_HDD_8_TB_Internal_hard_drive_SATA_6Gbs_35_ST8000AS0002, 0.25153740885274267, 0.25153740885274267, 0.25153740885274267, 5.762959910326163, 5.036693002264448, 2.242982198894996, 0.2777777777777778, -0.5, 6.83964830186632
Shaxon_100_Molded_Category_6_RJ45RJ45_Shielded_Patch_Cord_White, 0.23222641800717803, 0.23222641800717803, 0.23222641800717803, 0.5862101833823985, -0.10550645639368472, -5.110330214988813, 0.2777777777777778, 0.16666666666666663, 9.597571004231773
Neat_Solutions_Character_Bib_2_pack, 0.20570270697395998, 0.20570270697395998, 0.20570270697395998, 3.31270152073661, 3.907709479009551, -5.454889499368264, 0.05555555555555558, 0.2777777777777778, 8.935669555664063
Full_Circle_Happy_Scraps_Out_Collector_Gray, 0.28918636201857817, 0.28918636201857817, 0.28918636201857817, -5.107919611773726, -4.016332240933459, -4.4722153813050065, 0.38888888888888884, 0.5, 5.405528496636285
Smith_Hawken_Woven_BasketTray_Organizer_with_3_Compartments_95_x_9_x_13, 0.22667326827676515, 0.22667326827676515, 0.22667326827676515, -5.467724527733325, 0.8173084488956874, -3.92806601501472, -0.3888888888888889, -0.2777777777777778, 6.729331393771702
Schleich_African_Black_Rhino, 0.21958943336579284, 0.21958943336579284, 0.21958943336579284, 2.116893362834549, 0.5308104263496682, 3.662849675867829, -0.3888888888888889, 0.16666666666666663, 0.9928521728515626
TZX_Runner, 0.2270668958290948, 0.2270668958290948, 0.2270668958290948, -0.8563471447826307, -5.871640018092903, -3.2811422413146647, -0.3888888888888889, 0.38888888888888884, 7.942817382812501
Pokmon_Conquest_Nintendo_DS_Game, 0.2708812601177877, 0.2708812601177877, 0.2708812601177877, -5.82920275506577, -2.2047026063476647, 4.39248139904541, 0.5, -0.05555555555555558, 3.3095072428385417
Whey_Protein_Vanilla_12_Packets, 0.20888479074647448, 0.20888479074647448, 0.20888479074647448, 4.645021790123437, -2.7423741969168414, 2.8362831961048762, 0.16666666666666663, -0.3888888888888889, 0.7722183566623265
Reebok_ZIGSTORM, 0.23467219241916631, 0.23467219241916631, 0.23467219241916631, 4.220620758822985, -3.7219418300651697, 5.62928834348252, -0.16666666666666669, 0.5, 9.487254096137153
GRANDFATHER_DOLL, 0.24295386231033966, 0.24295386231033966, 0.24295386231033966, 0.4200008214984843, 3.161998562792858, -1.6190023665687416, 0.5, 0.5, 5.846796129014757
