name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
Office_Depot_Canon_PGI22_Remanufactured_Ink_Cartridge_Black, 0.25275653237396073, 0.25275653237396073, 0.25275653237396073, -4.684081942460223, 1.1225068374128941, 4.2606445733832246, 0.16666666666666663, 0.16666666666666663, 10.149155544704861
Deskstar_Desk_Top_Hard_Drive_1_TB, 0.21072114334208852, 0.21072114334208852, 0.21072114334208852, -1.9404455273222405, -1.339965145453906, -0.3466984284892094, 0.5, -0.2777777777777778, 0.6619014485677084
Womens_Sparkle_Suede_Bahama_in_Silver_Sparkle_Suede_Grey_Patent_tYrIBLMhSTN, 0.23152340401130203, 0.23152340401130203, 0.23152340401130203, 5.759887198630331, 0.5000297776564855, 5.690906884377604, -0.05555555555555558, -0.05555555555555558, 10.480106268988715
Luigis_Mansion_Dark_Moon_Nintendo_3DS_Game, 0.20724824862541233, 0.20724824862541233, 0.20724824862541233, -1.72553501236772, -3.9378176218259737, -5.330951834837524, 0.2777777777777778, 0.2777777777777778, 9.70788791232639
Room_Essentials_Fabric_Cube_Lavender, 0.22763612103301734, 0.22763612103301734, 0.22763612103301734, 2.787174640167624, 0.013626375218041886, -2.842074125652744, -0.05555555555555558, -0.5, 8.384085015190973
3D_Dollhouse_Refrigerator, 0.22273758355520537, 0.22273758355520537, 0.22273758355520537, 4.028521914407012, -1.1786160467943692, 5.666531403223429, -0.16666666666666669, -0.16666666666666669, 5.184894680447049
UGG_Classic_Tall_Womens_Boots_Chestnut_7, 0.2786780415021123, 0.2786780415021123, 0.2786780415021123, 1.7147002117346348, 6.237392991821226, 2.8086814901294197, 0.5, -0.16666666666666669, 4.743627048068577
Android_Figure_Orange, 0.28061317287419796, 0.28061317287419796, 0.28061317287419796, 2.485598775879067, -1.6399138598098535, -1.3083339310150004, 0.05555555555555558, 0.5, 9.597571004231773
Womens_Teva_Capistrano_Bootie, 0.29862185011757625, 0.29862185011757625, 0.29862185011757625, 1.2986872183867764, 4.273241477953322, 3.35299424233545, 0.2777777777777778, -0.05555555555555558, 3.3095072428385417
Razer_Blackwidow_Tournament_Edition_Keyboard, 0.2401876124457742, 0.2401876124457742, 0.2401876124457742, -2.8689550077636614, 5.103736923841566, 1.0268188977393953, 0.38888888888888884, 0.16666666666666663, 9.487254096137153
Reebok_SL_FLIP_UPDATE, 0.2621340689747785, 0.2621340689747785, 0.2621340689747785, 6.173453161241179, 1.4886244726822566, 5.94811052426882, 0.05555555555555558, -0.2777777777777778, 10.038838636610244
Reebok_SH_PRIME_COURT_LOW, 0.2781076968840096, 0.2781076968840096, 0.2781076968840096, -4.045337191830056, 0.9908571206695012, 5.148800355944466, 0.16666666666666663, 0.2777777777777778, 2.8682396104600696
Santa_Cruz_Mens_G7kQXK7cIky, 0.23797749795795775, 0.23797749795795775, 0.23797749795795775, 4.97787171504862, 0.22948597674511362, -4.009132966166769, 0.05555555555555558, 0.38888888888888884, 3.088873426649306
Crosley_Alarm_Clock_Vintage_Metal, 0.22956382162133504, 0.22956382162133504, 0.22956382162133504, 3.4197783135953443, -3.2914260352838265, 3.1794693456416763, 0.16666666666666663, 0.2777777777777778, 8.935669555664063
Chefmate_8_Frypan, 0.22491330632040146, 0.22491330632040146, 0.22491330632040146, -5.756009656325617, 0.3594772896034204, 0.14953530978139895, 0.5, -0.3888888888888889, 5.736479220920139
3D_Dollhouse_Lamp, 0.2823786773320686, 0.2823786773320686, 0.2823786773320686, 4.705284196626852, 3.508969291486867, -0.38208797194808763, 0.38888888888888884, 0.05555555555555558, 0.5515845404730904
Reebok_DMX_MAX_PLUS_ATHLETIC, 0.2552386596136699, 0.2552386596136699, 0.2552386596136699, -2.7066063710109054, 1.4743923587886307, 6.278059923586095, -0.16666666666666669, -0.2777777777777778, 6.067429945203994
WATER_LANDING_NET, 0.21559700106535798, 0.21559700106535798, 0.21559700106535798, 2.360597263654123, -4.3725665869423676, -3.0620411294163703, -0.05555555555555558, 0.5, 4.081725599500868
Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor, 0.24475317639494007, 0.24475317639494007, 0.24475317639494007, 0.1302835031713414, 4.291952968578558, -5.32989007243499, -0.05555555555555558, 0.16666666666666663, 10.700740085177951
Predito_LZ_TRX_FG_W, 0.22818686354703335, 0.22818686354703335, 0.22818686354703335, 5.700524079149165, 3.387979465549808, 0.7697130243705255, 0.5, 0.38888888888888884, 4.192042507595486
