name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
Room_Essentials_Kitchen_Towels_16_x_26_2_count, 0.2057173735260008, 0.2057173735260008, 0.2057173735260008, -4.166435986051048, -4.098942585971294, 4.890303079879089, 0.16666666666666663, -0.5, 4.6333101399739585
Netgear_N750_Wireless_Dual_Band_Gigabit_Router, 0.24808178991262664, 0.24808178991262664, 0.24808178991262664, 4.240094350434845, 1.2537430574972834, -5.715331655819465, -0.2777777777777778, -0.05555555555555558, 10.369789360894098
Nintendo_Mario_Action_Figure, 0.2699025912619562, 0.2699025912619562, 0.2699025912619562, 2.5260634520471896, -2.13813452725185, -0.06980712803107281, -0.5, -0.05555555555555558, 0.8825352647569445
BATHROOM_CLASSIC, 0.23351467977306573, 0.23351467977306573, 0.23351467977306573, -3.6429516771025683, -4.1915867704660155, -3.977409891884677, -0.05555555555555558, -0.3888888888888889, 5.846796129014757
Lalaloopsy_Peanut_Big_Top_Tricycle, 0.2689644373142332, 0.2689644373142332, 0.2689644373142332, 5.655123771101847, -1.9970462427971425, 3.7494434373648655, 0.05555555555555558, -0.05555555555555558, 5.515845404730904
CoQ10_wSSVoxVppVD, 0.2507221685834079, 0.2507221685834079, 0.2507221685834079, -5.788405112955584, 3.582088518477823, -4.516255098961798, -0.3888888888888889, -0.2777777777777778, 0.7722183566623265
50_BLOCKS, 0.22154782729348632, 0.22154782729348632, 0.22154782729348632, 4.759962346624242, 1.68311706458599, 5.45304943222215, -0.16666666666666669, -0.5, 4.743627048068577
BUNNY_RATTLE, 0.27875791854703885, 0.27875791854703885, 0.27875791854703885, -0.5630772637776635, 2.0803667268720876, -0.15156405420380992, 0.5, 0.16666666666666663, 0.6619014485677084
Office_Depot_Canon_PGI5BK_Remanufactured_Ink_Cartridge_Black, 0.2682752932028314, 0.2682752932028314, 0.2682752932028314, -1.0294599472564805, -4.201426793795152, 0.34420461320790974, -0.16666666666666669, 0.16666666666666663, 0.3309507242838542
Mens_Striper_Sneaker_in_White_rnp8HUli59Y, 0.20940551986207812, 0.20940551986207812, 0.20940551986207812, 1.9637566920892677, -1.1961643433382205, 1.1545922410826117, 0.16666666666666663, 0.5, 2.978556518554688
Asus_X99Deluxe_Motherboard_ATX_LGA2011v3_Socket, 0.2921361515560188, 0.2921361515560188, 0.2921361515560188, -0.7211445413921238, -3.9905016185088478, -5.489872490747416, 0.5, 0.2777777777777778, 10.81105699327257
Sperry_TopSider_tNB9t6YBUf3, 0.2979922998688589, 0.2979922998688589, 0.2979922998688589, -5.5920579612140475, 4.842026958885816, 2.1962298979770107, 0.2777777777777778, 0.5, 1.2134859890407987
Twinlab_Premium_Creatine_Fuel_Powder, 0.2008551488576265, 0.2008551488576265, 0.2008551488576265, 4.792041513793839, -0.03812344238004428, -1.9063063232239816, 0.16666666666666663, 0.16666666666666663, 4.853943956163195
