name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
Dog, 0.20379919269736851, 0.20379919269736851, 0.20379919269736851, -5.707348891036404, 0.9618802428009419, -2.120754323320127, 0.05555555555555558, 0.5, 10.700740085177951
Kanex_MultiSync_Wireless_Keyboard, 0.21674536463869143, 0.21674536463869143, 0.21674536463869143, 0.7316886505356806, -1.7166185565677106, -3.347270976902988, 0.05555555555555558, -0.16666666666666669, 10.590423177083334
Tetris_Link_Game, 0.29210440285996786, 0.29210440285996786, 0.29210440285996786, -3.245482527250091, -0.756485116712728, -4.677081136620793, -0.16666666666666669, -0.16666666666666669, 2.978556518554688
Weisshai_Great_White_Shark, 0.23736916123168367, 0.23736916123168367, 0.23736916123168367, -2.4136039233495885, 4.293590492696508, -0.26443388309685467, 0.05555555555555558, 0.05555555555555558, 8.935669555664063
Threshold_Porcelain_Pitcher_White, 0.24761359616103146, 0.24761359616103146, 0.24761359616103146, -2.847839177469904, 1.1700617159097835, -5.195452818571659, 0.5, 0.2777777777777778, 7.280915934244793
YumYum_D3_Liquid, 0.2472715839623738, 0.2472715839623738, 0.2472715839623738, -0.3962965267412013, -4.401016945141978, -3.959169843654656, -0.2777777777777778, 0.05555555555555558, 10.369789360894098
TOWER_TUMBLING, 0.2656780639471463, 0.2656780639471463, 0.2656780639471463, 2.288770245367701, 0.9571938284885384, 5.352282295425951, -0.16666666666666669, 0.38888888888888884, 10.81105699327257
Mens_Gold_Cup_ASV_2Eye_Boat_Shoe_in_Cognac_Leather, 0.295360037817759, 0.295360037817759, 0.295360037817759, -4.365686240595775, -2.0693427146695447, 1.2999445523877728, 0.16666666666666663, 0.38888888888888884, 8.053134290907119
Womens_Hikerfish_Boot_in_Black_Leopard_bVSNY1Le1sm, 0.29699787097340113, 0.29699787097340113, 0.29699787097340113, 0.5619530069933969, 0.0674170939410379, 4.986526366440163, 0.05555555555555558, -0.5, 5.295211588541667
Ecoforms_Plant_Container_QP6HARVEST, 0.2564614597662175, 0.2564614597662175, 0.2564614597662175, -6.040292737885776, -5.943724992353858, -5.243831615435983, -0.3888888888888889, 0.5, 1.765070529513889
Netgear_Ac1750_Router_Wireless_Dual_Band_Gigabit_Router, 0.2704637602205285, 0.2704637602205285, 0.2704637602205285, -4.217468801172082, 0.923172475805611, -2.809903582872022, -0.05555555555555558, 0.16666666666666663, 6.949965209960938
Twinlab_100_Whey_Protein_Fuel_Cookies_and_Cream, 0.218450351187, 0.218450351187, 0.218450351187, 0.19353193126107548, -5.036205396681947, -4.997400023231028, -0.05555555555555558, -0.16666666666666669, 1.9857043457031252
Frozen_Olafs_In_Trouble_PopOMatic_Game, 0.20759287368675686, 0.20759287368675686, 0.20759287368675686, 4.8308800894368, 5.623741643029302, 6.236691172560006, -0.05555555555555558, 0.16666666666666663, 5.515845404730904
Melissa_Doug_Jumbo_Knob_Puzzles_Barnyard_Animals, 0.28704246089592905, 0.28704246089592905, 0.28704246089592905, -5.514002523645292, -5.695775434675775, -1.1492333420882224, 0.38888888888888884, -0.2777777777777778, 10.480106268988715
Copperhead_Snake_Tieks_Brown_Snake_Print_Ballet_Flats, 0.2938104326987747, 0.2938104326987747, 0.2938104326987747, -2.4749353472808853, -3.3697697395420296, 3.4817177196427647, 0.5, -0.3888888888888889, 2.3166550699869792
Reebok_SH_NEWPORT_LOW, 0.24925577557358403, 0.24925577557358403, 0.24925577557358403, 3.0782779155335067, 4.689914920793653, 5.47370737724637, 0.5, -0.2777777777777778, 8.494401923285592
LampAndStand, 0.29057006319836765, 0.29057006319836765, 0.29057006319836765, 0.05675398365649098, -1.2753147919228933, -4.288031004765193, 0.2777777777777778, 0.38888888888888884, 1.1031690809461807
Sleep_Optimizer, 0.2364348581603219, 0.2364348581603219, 0.2364348581603219, -2.043288266356905, 4.308508308889387, -5.645880599383115, 0.5, -0.16666666666666669, 1.8753874376085073
BlueBlack_Nintendo_3DSXL, 0.27237017088644405, 0.27237017088644405, 0.27237017088644405, -1.2432913521775237, -1.4144596176097304, -5.610842360976024, 0.5, -0.3888888888888889, 4.192042507595486
Corningware_CW_by_Corningware_3qt_Oblong_Casserole_Dish_Blue, 0.26154379776966336, 0.26154379776966336, 0.26154379776966336, -6.105570406137312, -5.087465453969869, -1.715284357006281, 0.05555555555555558, 0.2777777777777778, 9.70788791232639
AMBERLIGHT_UP_W, 0.22439426453160752, 0.22439426453160752, 0.22439426453160752, 0.3402089841334419, 1.1698420200354294, 1.6567622931996189, -0.16666666666666669, 0.05555555555555558, 8.273768107096355
3D_Dollhouse_Sink, 0.2912162905640549, 0.2912162905640549, 0.2912162905640549, 4.583862940029695, 4.4340199363899, -5.342541294318686, -0.05555555555555558, 0.16666666666666663, 11.031690809461807
TABLEWARE_SET_5ww1UFLuCJG, 0.26885077201060054, 0.26885077201060054, 0.26885077201060054, 2.5989378924396647, 0.15221002836359077, 5.0921193218963765, 0.5, -0.05555555555555558, 8.60471883138021
Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count, 0.24286349810920038, 0.24286349810920038, 0.24286349810920038, 5.7538503848353155, -5.936744578213724, 1.123692465899679, -0.3888888888888889, 0.05555555555555558, 2.757922702365452
Focus_8643_Lime_Squeezer_10x35x188_Enamelled_Aluminum_Light, 0.22364581613172912, 0.22364581613172912, 0.22364581613172912, -5.717183775514089, 0.5298350125323434, 4.889732131029945, -0.3888888888888889, -0.3888888888888889, 7.942817382812501
Timberland_Mens_Earthkeepers_Newmarket_6Inch_Cupsole_Boot, 0.23388287704399663, 0.23388287704399663, 0.23388287704399663, -1.9597981733893173, 3.1662186023056282, -3.5843873717414874, -0.5, 0.16666666666666663, 10.921373901367188
Ecoforms_Plant_Container_S24Turquoise, 0.27131689660981084, 0.27131689660981084, 0.27131689660981084, -3.196946613868256, -4.661765402601938, 1.8419938526552908, -0.05555555555555558, -0.5, 8.384085015190973
Black_Decker_Stainless_Steel_Toaster_4_Slice, 0.22231181760023758, 0.22231181760023758, 0.22231181760023758, -1.0934196273750931, 3.1780239401094335, -0.0666371475681844, -0.2777777777777778, 0.16666666666666663, 2.2063381618923614
ZX700_mzGbdP3u6JB, 0.2248815290105158, 0.2248815290105158, 0.2248815290105158, -5.317221576192118, -4.08683317697804, -4.578693893067813, 0.05555555555555558, 0.2777777777777778, 7.391232842339411
Travel_Mate_P_series_Notebook, 0.23946192299369168, 0.23946192299369168, 0.23946192299369168, -3.444067118163228, 3.945077176498188, -5.698784492576769, 0.05555555555555558, 0.05555555555555558, 10.038838636610244
Tieks_Ballet_Flats_Diamond_White_Croc, 0.278405236135236, 0.278405236135236, 0.278405236135236, 5.654444384426149, 2.165674481446713, -5.5366827759553825, -0.2777777777777778, 0.2777777777777778, 0.5515845404730904
