name, scale_x, scale_y, scale_z, yaw, pitch, roll, translation_x, translation_y, translation_z
PureCadence_2_Color_HiRskRedNghtlfeSlvrBlckWht_Size_70, 0.20988456427360136, 0.20988456427360136, 0.20988456427360136, 1.6280058422992258, -3.3852333424080423, 0.5563171762874832, 0.2777777777777778, 0.16666666666666663, 7.722183566623264
Great_Jones_Wingtip_kAqSg6EgG0I, 0.24885373765268565, 0.24885373765268565, 0.24885373765268565, -5.340610663598577, 2.3608970639420175, -3.423806377230167, 0.2777777777777778, 0.05555555555555558, 2.5372888861762153
Schleich_S_Bayala_Unicorn_70432, 0.22785393432052445, 0.22785393432052445, 0.22785393432052445, -1.463669134516988, 3.5990958373790303, 5.814214656992533, 0.5, -0.2777777777777778, 9.928521728515625
Perricone_MD_The_Cold_Plasma_Face_Eyes_Duo, 0.23348509820368554, 0.23348509820368554, 0.23348509820368554, 0.18607388061515628, -5.232153764467489, -4.137088030699678, 0.05555555555555558, -0.16666666666666669, 10.25947245279948
Nips_Hard_Candy_Rich_Creamy_Butter_Rum_4_oz_1133_g, 0.20896066043038836, 0.20896066043038836, 0.20896066043038836, 5.541079301323961, 4.983322703388941, 0.24425949660067658, -0.05555555555555558, -0.5, 4.52299323187934
ZX700_mzGbdP3u6JB, 0.21624035902841776, 0.21624035902841776, 0.21624035902841776, 2.3825947188613306, 1.0712517492222204, 5.11895769036456, -0.16666666666666669, -0.16666666666666669, 0.22063381618923614
D_ROSE_773_II_hvInJwJ5HUD, 0.21278374768558317, 0.21278374768558317, 0.21278374768558317, -4.982108814760918, -5.353924451148637, 1.2178447471090248, 0.2777777777777778, 0.2777777777777778, 2.978556518554688
Olive_Kids_Dinosaur_Land_Munch_n_Lunch, 0.2860888594779494, 0.2860888594779494, 0.2860888594779494, -4.420675653027618, 1.1442804261624042, -4.239473528763629, -0.3888888888888889, 0.38888888888888884, 6.177746853298612
Perricone_MD_Face_Finishing_Moisturizer_4_oz, 0.26387877704842927, 0.26387877704842927, 0.26387877704842927, 0.2922660874513028, -2.0366418211449417, -5.109624923535963, 0.05555555555555558, -0.16666666666666669, 1.3238028971354168
SORTING_TRAIN, 0.20435563892477665, 0.20435563892477665, 0.20435563892477665, 5.613609878803192, 0.29877038721783933, -2.8587438760694943, 0.05555555555555558, 0.16666666666666663, 6.949965209960938
